date,district,division,lat,lon,temp_c,humidity,wind_speed,clouds,aqi,pm2_5,o3,no2,so2,co
2025-10-24,Khagrachhari,Chattogram,23.1078,91.988996,33.45,49,1.32,9,3,37.82,126.93,1.56,3.38,258.44
2025-10-24,Khulna,Khulna,22.937209,89.285274,31.39,52,1.81,2,5,91.6,124.17,3.42,19.09,388.26
2025-10-24,Kishoreganj,Dhaka,24.433982,90.785723,31.93,51,1.38,8,3,49.43,121.2,1.24,3.09,252.14
2025-10-24,Kurigram,Rangpur,25.813013,89.643052,28.8,62,3.04,18,3,38.83,115.27,1.41,1.59,259.74
2025-10-24,Kushtia,Khulna,23.898795,89.129554,30.8,48,2.0,7,5,301.84,252.14,21.73,98.12,1311.96
2025-10-24,Lakshmipur,Chattogram,22.944537,90.827635,31.53,59,0.94,1,3,32.84,92.39,0.18,0.7,219.2
2025-10-24,Lalmonirhat,Rangpur,25.916351,89.446139,29.9,55,2.56,19,3,35.45,116.56,1.22,1.34,243.97
2025-10-24,Madaripur,Dhaka,23.167518,90.204727,31.73,50,0.96,1,3,30.82,80.02,0.27,1.46,203.31
2025-10-24,Magura,Khulna,23.488077,89.420182,31.03,46,2.13,6,5,144.51,183.61,4.58,37.0,540.23
2025-10-24,Manikganj,Dhaka,23.832984,89.966688,30.97,48,2.19,5,5,123.77,168.58,3.42,26.76,504.36
2025-10-24,Meherpur,Khulna,23.781785,88.636937,31.3,44,2.08,5,5,295.25,230.48,18.85,82.49,1191.94
2025-10-24,Moulvibazar,Sylhet,24.488082,91.763018,30.41,67,0.86,1,3,49.97,105.3,1.45,3.98,282.9
2025-10-24,Munshiganj,Dhaka,23.54838,90.534972,32.49,47,0.41,5,3,39.69,89.99,0.59,2.69,225.15
2025-10-24,Mymensingh,Mymensingh,24.888931,90.384519,30.69,56,1.34,5,5,84.02,144.63,2.44,9.44,394.54
2025-10-24,Naogaon,Rajshahi,24.807323,88.944545,30.26,53,2.13,7,5,141.56,170.28,9.6,45.76,615.04
2025-10-24,Narail,Khulna,25.074884,90.391651,30.69,55,1.8,6,5,79.92,143.98,2.36,8.6,391.31
2025-10-24,Narayanganj,Dhaka,23.623673,90.498807,32.01,45,0.09,6,3,46.15,98.25,0.85,3.77,241.87
2025-10-24,Narsingdi,Dhaka,23.919715,90.715298,31.87,51,0.27,5,3,38.6,91.72,0.79,2.05,227.56
2025-10-24,Natore,Rajshahi,24.413185,88.986668,30.82,46,2.09,5,5,177.9,185.6,6.43,47.59,651.69
2025-10-24,Netrokona,Mymensingh,24.891567,90.712533,31.58,54,1.11,5,4,55.41,133.81,1.68,5.28,275.7
2025-10-24,Nilphamari,Rangpur,25.933927,88.853459,29.54,56,1.54,16,4,70.43,136.45,4.39,12.66,417.23
2025-10-24,Noakhali,Chattogram,22.25408,91.17144,27.8,77,1.84,1,2,15.58,69.93,0.06,0.15,193.71
2025-10-24,Pabna,Rajshahi,24.006808,89.244834,31.0,46,1.95,7,5,221.45,222.42,11.31,65.47,928.64
2025-10-24,Panchagarh,Rangpur,26.320945,88.547114,30.11,51,0.67,0,3,41.68,113.95,1.35,3.03,278.77
2025-10-24,Patuakhali,Barishal,22.008424,90.382683,29.95,64,2.03,6,2,11.7,62.84,0.05,0.09,185.27
2025-10-24,Pirojpur,Barishal,22.50956,90.00725,31.4,56,0.91,3,2,19.28,69.07,0.07,0.28,190.27
2025-10-24,Rajbari,Dhaka,23.739837,89.570413,31.64,44,1.68,5,5,177.24,208.58,5.71,48.22,705.96
2025-10-24,Rajshahi,Rajshahi,24.628543,89.037686,30.56,49,2.08,3,5,147.48,174.77,6.82,39.77,604.34
2025-10-24,Rangamati,Chattogram,22.650921,92.181433,31.97,54,0.74,9,3,24.6,102.59,1.78,1.33,245.69
2025-10-24,Rangpur,Rangpur,25.637614,89.082638,29.45,59,2.11,21,4,70.46,140.16,4.56,12.5,409.23
2025-10-24,Satkhira,Khulna,22.716651,89.074986,31.27,51,1.93,2,4,65.51,114.03,1.14,9.75,289.44
2025-10-24,Shariatpur,Dhaka,23.213284,90.348125,30.57,53,0.76,2,3,33.11,80.59,0.37,1.98,204.18
2025-10-24,Sherpur,Mymensingh,25.022837,90.014974,30.79,52,1.48,5,5,90.68,145.92,2.59,9.71,443.24
2025-10-24,Sirajganj,Rajshahi,24.457224,89.705705,27.8,63,0.66,6,5,131.09,172.52,4.33,28.07,544.0
2025-10-24,Sunamganj,Sylhet,25.067103,91.398582,31.65,56,1.54,7,5,91.04,144.96,12.14,22.59,468.73
2025-10-24,Sylhet,Sylhet,24.89922,91.868527,30.09,63,1.49,5,4,57.52,121.98,3.19,4.29,306.55
2025-10-24,Tangail,Dhaka,24.273851,89.937591,30.36,54,1.85,7,5,122.82,166.47,3.68,23.32,507.96
2025-10-24,Thakurgaon,Rangpur,23.773143,90.359163,32.02,51,1.54,20,4,55.47,107.72,1.06,5.74,261.12
2025-10-25,Bagerhat,Khulna,22.655478,89.794181,32.29,51,1.9,0,2,11.11,58.18,0.24,0.62,205.54
2025-10-25,Bandarban,Chattogram,21.787476,92.412475,34.19,42,1.4,2,2,11.05,72.18,0.31,0.49,175.23
2025-10-25,Barguna,Barishal,22.131336,90.117243,31.13,61,3.21,0,1,5.24,52.4,0.01,0.02,185.36
2025-10-25,Barishal,Barishal,22.493403,90.354801,31.33,58,3.07,0,2,11.66,60.34,0.08,0.16,190.59
2025-10-25,Bhola,Barishal,22.143569,90.790409,29.08,71,3.21,1,1,6.83,52.5,0.01,0.01,181.12
2025-10-25,Bogura,Rajshahi,24.850066,89.372843,30.45,52,2.43,0,5,199.1,196.2,4.63,48.79,631.33
2025-10-25,Brahmanbaria,Chattogram,23.9606,91.119089,32.06,62,2.57,20,3,49.0,100.02,0.73,2.65,250.06
2025-10-25,Chandpur,Chattogram,23.224176,90.6531,30.81,58,2.25,0,3,29.57,78.79,0.36,0.97,213.09
2025-10-25,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.19,51,2.99,0,5,224.82,160.2,4.16,31.67,598.07
2025-10-25,Chattogram,Chattogram,22.333778,91.834435,30.72,62,2.71,0,3,31.9,122.77,0.87,2.05,233.71
2025-10-25,Chuadanga,Khulna,23.643661,88.846448,31.6,46,2.85,0,5,196.47,153.91,20.14,45.49,905.7
2025-10-25,Cox's Bazar,Chattogram,21.176647,92.003505,29.48,68,4.48,2,2,7.56,61.79,0.09,0.08,160.4
2025-10-25,Cumilla,Chattogram,23.461061,91.180875,30.8,63,2.42,0,3,37.51,91.17,0.44,1.31,235.7
2025-10-25,Dhaka,Dhaka,23.764386,90.389014,31.98,51,2.57,40,4,72.19,116.3,1.11,7.09,274.26
2025-10-25,Dinajpur,Rangpur,25.626071,88.634623,29.56,58,1.93,0,5,182.88,185.14,7.29,54.51,580.61
2025-10-25,Faridpur,Dhaka,23.604018,89.841554,31.54,47,2.84,1,5,104.29,136.04,2.62,14.9,368.05
2025-10-25,Feni,Chattogram,23.01276,91.404923,30.56,66,2.65,0,3,36.07,101.17,0.39,1.25,243.4
2025-10-25,Gaibandha,Rangpur,25.086001,89.869644,30.29,54,1.41,0,5,135.3,158.87,2.63,24.23,480.4
2025-10-25,Gazipur,Dhaka,23.999756,90.417363,32.01,51,2.57,40,5,77.18,123.01,1.26,7.11,283.89
2025-10-25,Gopalganj,Dhaka,23.004994,89.830318,31.87,49,2.32,1,3,32.11,76.77,1.17,3.14,227.67
2025-10-25,Habiganj,Sylhet,24.374603,91.414027,31.47,56,1.25,0,4,53.44,113.73,1.15,4.17,261.02
2025-10-25,Jamalpur,Mymensingh,24.925587,89.943668,30.14,55,1.34,0,5,163.48,165.83,3.13,30.11,582.13
2025-10-25,Jashore,Khulna,23.166526,89.209442,31.59,49,2.62,3,4,53.55,88.28,5.65,12.33,334.99
2025-10-25,Jhalokathi,Barishal,22.56239,90.174282,31.49,57,2.54,0,2,10.12,57.92,0.09,0.15,189.74
2025-10-25,Jhenaidah,Khulna,23.544696,89.173194,31.3,49,2.67,1,5,134.06,129.98,13.71,31.83,629.79
2025-10-25,Joypurhat,Rajshahi,25.111402,88.98842,30.09,56,2.53,0,5,243.49,217.38,7.74,71.72,708.88
2025-10-25,Khagrachhari,Chattogram,23.1078,91.988996,32.83,48,1.64,5,3,44.5,121.99,0.75,2.92,264.36
2025-10-25,Khulna,Khulna,22.937209,89.285274,31.65,49,2.43,2,3,33.26,74.94,3.04,6.93,273.3
2025-10-25,Kishoreganj,Dhaka,24.433982,90.785723,31.48,50,1.17,0,5,96.25,157.21,1.31,10.32,306.58
2025-10-25,Kurigram,Rangpur,25.813013,89.643052,28.69,63,2.66,0,4,74.88,132.0,2.32,4.75,400.86
2025-10-25,Kushtia,Khulna,23.898795,89.129554,31.14,47,2.25,1,5,226.3,181.54,16.68,46.52,928.51
2025-10-25,Lakshmipur,Chattogram,22.944537,90.827635,31.52,57,2.22,0,3,25.17,79.61,0.17,0.44,211.89
2025-10-25,Lalmonirhat,Rangpur,25.916351,89.446139,30.05,56,1.69,0,4,72.77,134.59,2.39,5.53,400.74
2025-10-25,Madaripur,Dhaka,23.167518,90.204727,32.05,48,2.26,0,3,26.34,73.89,0.27,0.86,203.88
2025-10-25,Magura,Khulna,23.488077,89.420182,31.58,48,2.4,1,5,103.65,129.28,4.81,18.77,419.83
2025-10-25,Manikganj,Dhaka,23.832984,89.966688,30.82,49,2.28,0,5,135.3,161.41,3.1,20.11,431.13
2025-10-25,Meherpur,Khulna,23.781785,88.636937,32.02,43,2.78,0,5,176.63,147.1,14.39,34.21,760.24
2025-10-25,Moulvibazar,Sylhet,24.488082,91.763018,30.26,65,1.53,0,4,53.22,113.52,1.15,4.05,260.7
2025-10-25,Munshiganj,Dhaka,23.54838,90.534972,32.46,45,2.07,0,3,46.32,93.49,0.66,3.09,235.29
2025-10-25,Mymensingh,Mymensingh,24.888931,90.384519,30.2,56,0.22,0,5,133.98,153.81,2.32,18.2,490.13
2025-10-25,Naogaon,Rajshahi,24.807323,88.944545,30.66,54,2.82,0,5,243.28,208.19,6.63,58.35,733.71
2025-10-25,Narail,Khulna,25.074884,90.391651,30.45,55,0.75,0,5,119.34,149.15,2.05,13.07,452.96
2025-10-25,Narayanganj,Dhaka,23.623673,90.498807,32.01,43,2.21,1,4,61.75,108.26,0.96,5.1,259.6
2025-10-25,Narsingdi,Dhaka,23.919715,90.715298,31.31,51,2.08,0,4,62.17,110.87,1.02,4.17,260.78
2025-10-25,Natore,Rajshahi,24.413185,88.986668,31.35,48,2.76,0,5,242.85,189.77,4.41,31.55,783.47
2025-10-25,Netrokona,Mymensingh,24.891567,90.712533,31.04,52,0.65,0,5,88.52,154.19,1.21,8.3,304.39
2025-10-25,Nilphamari,Rangpur,25.933927,88.853459,29.58,56,1.52,0,5,136.06,167.75,6.24,35.26,499.15
2025-10-25,Noakhali,Chattogram,22.25408,91.17144,27.73,77,4.04,0,2,14.85,69.54,0.08,0.12,194.92
2025-10-25,Pabna,Rajshahi,24.006808,89.244834,31.25,46,2.05,0,5,225.36,190.85,9.14,41.71,823.28
2025-10-25,Panchagarh,Rangpur,26.320945,88.547114,29.69,58,0.77,0,4,70.69,131.67,1.58,12.13,316.52
2025-10-25,Patuakhali,Barishal,22.008424,90.382683,30.16,66,2.96,1,1,5.77,52.43,0.01,0.01,183.95
2025-10-25,Pirojpur,Barishal,22.50956,90.00725,31.44,56,2.24,0,2,10.12,57.92,0.09,0.15,189.74
2025-10-25,Rajbari,Dhaka,23.739837,89.570413,31.53,46,2.0,1,5,147.58,159.5,5.32,26.57,526.55
2025-10-25,Rajshahi,Rajshahi,24.628543,89.037686,30.95,52,2.8,0,5,235.88,198.88,5.14,45.74,764.12
2025-10-25,Rangamati,Chattogram,22.650921,92.181433,31.94,53,1.23,7,3,43.22,134.78,1.69,3.84,281.29
2025-10-25,Rangpur,Rangpur,25.637614,89.082638,29.71,58,1.85,0,5,144.45,175.57,6.87,35.65,549.92
2025-10-25,Satkhira,Khulna,22.716651,89.074986,31.61,50,2.79,2,2,15.57,66.22,0.56,2.25,210.68
2025-10-25,Shariatpur,Dhaka,23.213284,90.348125,31.1,52,2.08,0,3,32.2,78.64,0.35,1.17,208.82
2025-10-25,Sherpur,Mymensingh,25.022837,90.014974,30.21,55,1.21,0,5,136.69,147.39,2.49,15.96,527.8
2025-10-25,Sirajganj,Rajshahi,24.457224,89.705705,27.6,66,1.59,0,5,242.91,193.46,4.64,46.26,878.51
2025-10-25,Sunamganj,Sylhet,25.067103,91.398582,31.99,51,0.62,0,5,88.88,168.02,4.62,16.68,344.07
2025-10-25,Sylhet,Sylhet,24.89922,91.868527,30.4,59,0.14,0,4,58.6,130.86,2.13,5.32,267.67
2025-10-25,Tangail,Dhaka,24.273851,89.937591,29.53,57,1.55,0,5,191.66,173.66,3.8,34.65,667.84
2025-10-25,Thakurgaon,Rangpur,23.773143,90.359163,32.02,51,2.57,40,4,72.19,116.3,1.11,7.09,274.26
2025-10-26,Bagerhat,Khulna,22.655478,89.794181,32.04,49,2.17,6,3,36.71,86.17,0.7,3.29,232.55
2025-10-26,Bandarban,Chattogram,21.787476,92.412475,34.54,43,1.31,12,2,11.49,68.47,0.41,0.91,170.74
2025-10-26,Barguna,Barishal,22.131336,90.117243,31.18,58,3.06,3,2,21.69,80.53,0.12,0.4,195.76
2025-10-26,Barishal,Barishal,22.493403,90.354801,31.25,54,3.2,4,3,29.03,81.83,0.21,0.84,206.33
2025-10-26,Bhola,Barishal,22.143569,90.790409,29.11,64,4.04,1,2,19.79,79.88,0.14,0.44,189.01
2025-10-26,Bogura,Rajshahi,24.850066,89.372843,31.36,48,2.39,52,5,137.11,147.43,3.22,11.21,465.92
2025-10-26,Brahmanbaria,Chattogram,23.9606,91.119089,32.06,62,3.09,40,5,92.95,151.47,1.28,9.61,317.42
2025-10-26,Chandpur,Chattogram,23.224176,90.6531,30.44,53,1.67,6,4,62.05,107.6,0.46,2.59,251.59
2025-10-26,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.5,48,1.75,56,5,258.89,159.57,5.52,30.82,609.8
2025-10-26,Chattogram,Chattogram,22.333778,91.834435,30.52,63,2.57,2,3,25.6,96.29,0.83,2.1,207.74
2025-10-26,Chuadanga,Khulna,23.643661,88.846448,32.1,44,2.61,46,5,163.59,180.99,6.36,30.04,518.7
2025-10-26,Cox's Bazar,Chattogram,21.176647,92.003505,29.38,69,4.01,17,1,7.08,57.21,0.11,0.12,158.42
2025-10-26,Cumilla,Chattogram,23.461061,91.180875,30.56,59,1.83,8,4,69.37,124.53,0.71,5.2,274.97
2025-10-26,Dhaka,Dhaka,23.764386,90.389014,31.98,51,2.57,40,5,92.02,133.54,0.99,6.17,298.85
2025-10-26,Dinajpur,Rangpur,25.626071,88.634623,29.61,57,0.76,80,5,104.57,95.47,7.24,8.07,553.0
2025-10-26,Faridpur,Dhaka,23.604018,89.841554,31.63,45,2.92,19,5,109.37,143.24,1.39,9.7,334.35
2025-10-26,Feni,Chattogram,23.01276,91.404923,30.62,63,2.95,6,3,47.57,106.68,0.43,2.57,245.5
2025-10-26,Gaibandha,Rangpur,25.086001,89.869644,31.25,46,2.23,71,4,69.16,127.98,1.12,3.05,287.55
2025-10-26,Gazipur,Dhaka,23.999756,90.417363,32.01,51,2.57,40,5,101.77,146.53,1.23,7.55,318.71
2025-10-26,Gopalganj,Dhaka,23.004994,89.830318,31.64,46,2.17,7,4,65.33,106.95,0.94,6.52,265.1
2025-10-26,Habiganj,Sylhet,24.374603,91.414027,31.08,55,1.55,61,5,76.46,153.42,1.9,8.26,294.52
2025-10-26,Jamalpur,Mymensingh,24.925587,89.943668,30.85,50,2.35,75,5,80.81,136.1,1.14,4.25,298.78
2025-10-26,Jashore,Khulna,23.166526,89.209442,31.83,47,2.36,15,5,89.18,133.22,2.5,15.29,328.39
2025-10-26,Jhalokathi,Barishal,22.56239,90.174282,31.4,53,2.8,4,3,29.55,80.33,0.21,0.89,206.45
2025-10-26,Jhenaidah,Khulna,23.544696,89.173194,31.89,46,2.24,36,5,134.26,165.8,4.47,23.83,431.37
2025-10-26,Joypurhat,Rajshahi,25.111402,88.98842,30.48,54,1.68,64,5,186.43,144.25,6.21,15.36,768.75
2025-10-26,Khagrachhari,Chattogram,23.1078,91.988996,33.22,47,1.53,3,3,46.77,112.11,0.59,3.08,245.37
2025-10-26,Khulna,Khulna,22.937209,89.285274,31.73,47,2.22,11,4,64.43,114.12,1.8,10.52,285.38
2025-10-26,Kishoreganj,Dhaka,24.433982,90.785723,31.67,50,1.25,62,5,83.96,156.4,2.12,10.22,312.06
2025-10-26,Kurigram,Rangpur,25.813013,89.643052,28.62,62,1.86,72,4,62.48,121.66,1.18,1.59,291.49
2025-10-26,Kushtia,Khulna,23.898795,89.129554,32.14,44,2.37,66,5,175.47,183.51,5.44,27.26,526.93
2025-10-26,Lakshmipur,Chattogram,22.944537,90.827635,31.28,53,2.52,7,3,41.57,94.45,0.31,1.44,230.13
2025-10-26,Lalmonirhat,Rangpur,25.916351,89.446139,29.6,56,1.85,65,4,64.71,123.22,1.27,1.84,294.43
2025-10-26,Madaripur,Dhaka,23.167518,90.204727,31.8,44,2.06,10,4,53.04,97.85,0.43,2.71,238.09
2025-10-26,Magura,Khulna,23.488077,89.420182,32.17,44,2.49,25,5,125.81,154.85,2.3,17.28,379.7
2025-10-26,Manikganj,Dhaka,23.832984,89.966688,31.34,48,2.54,35,5,123.84,155.5,1.49,10.23,358.34
2025-10-26,Meherpur,Khulna,23.781785,88.636937,32.47,42,2.81,52,5,153.29,175.36,4.85,24.61,476.66
2025-10-26,Moulvibazar,Sylhet,24.488082,91.763018,29.86,65,1.49,53,4,66.98,147.38,1.77,5.76,274.34
2025-10-26,Munshiganj,Dhaka,23.54838,90.534972,32.27,41,2.03,6,5,75.63,119.86,0.74,4.56,273.68
2025-10-26,Mymensingh,Mymensingh,24.888931,90.384519,30.17,58,0.84,55,4,71.15,136.11,1.13,4.24,291.41
2025-10-26,Naogaon,Rajshahi,24.807323,88.944545,31.21,51,1.87,59,5,212.23,155.39,6.18,20.04,758.4
2025-10-26,Narail,Khulna,25.074884,90.391651,30.56,55,0.72,67,4,64.07,130.12,1.03,3.06,285.63
2025-10-26,Narayanganj,Dhaka,23.623673,90.498807,32.01,39,2.24,6,5,88.7,133.2,0.98,6.06,296.21
2025-10-26,Narsingdi,Dhaka,23.919715,90.715298,31.27,48,1.93,38,5,97.03,145.45,1.23,7.62,314.47
2025-10-26,Natore,Rajshahi,24.413185,88.986668,32.11,45,2.72,61,5,263.82,177.67,6.11,29.39,737.7
2025-10-26,Netrokona,Mymensingh,24.891567,90.712533,31.01,53,0.84,53,4,70.58,143.48,1.71,6.78,297.77
2025-10-26,Nilphamari,Rangpur,25.933927,88.853459,29.3,56,0.96,54,5,79.16,100.29,6.01,7.08,465.93
2025-10-26,Noakhali,Chattogram,22.25408,91.17144,27.78,73,4.3,0,2,24.45,84.73,0.23,0.6,203.11
2025-10-26,Pabna,Rajshahi,24.006808,89.244834,32.45,42,2.68,79,5,168.67,174.92,3.55,19.93,479.38
2025-10-26,Panchagarh,Rangpur,26.320945,88.547114,29.44,54,1.51,8,5,82.86,132.16,1.47,4.79,327.6
2025-10-26,Patuakhali,Barishal,22.008424,90.382683,30.31,61,3.54,2,2,21.05,80.31,0.13,0.42,193.51
2025-10-26,Pirojpur,Barishal,22.50956,90.00725,31.42,53,2.44,5,3,29.55,80.33,0.21,0.89,206.45
2025-10-26,Rajbari,Dhaka,23.739837,89.570413,32.1,43,2.97,36,5,137.42,162.0,2.16,16.56,400.17
2025-10-26,Rajshahi,Rajshahi,24.628543,89.037686,31.63,48,2.39,58,5,198.67,163.15,4.68,19.33,613.15
2025-10-26,Rangamati,Chattogram,22.650921,92.181433,32.2,52,1.08,3,3,33.87,106.72,1.42,2.81,245.17
2025-10-26,Rangpur,Rangpur,25.637614,89.082638,29.78,55,1.64,69,5,76.47,101.56,6.09,6.65,453.56
2025-10-26,Satkhira,Khulna,22.716651,89.074986,31.7,48,2.5,18,3,41.04,100.85,1.26,7.14,241.74
2025-10-26,Shariatpur,Dhaka,23.213284,90.348125,30.63,48,1.75,10,4,63.06,105.42,0.52,3.53,250.66
2025-10-26,Sherpur,Mymensingh,25.022837,90.014974,30.88,51,2.1,73,4,64.16,126.68,0.8,2.06,283.14
2025-10-26,Sirajganj,Rajshahi,24.457224,89.705705,29.04,58,3.18,66,5,122.22,160.86,1.47,8.51,344.15
2025-10-26,Sunamganj,Sylhet,25.067103,91.398582,31.79,51,1.41,38,4,62.48,147.12,3.65,7.71,296.46
2025-10-26,Sylhet,Sylhet,24.89922,91.868527,30.05,59,1.54,36,4,59.75,146.25,2.14,2.76,263.56
2025-10-26,Tangail,Dhaka,24.273851,89.937591,30.07,55,2.72,65,5,110.69,153.44,1.3,7.85,333.65
2025-10-26,Thakurgaon,Rangpur,23.773143,90.359163,32.02,51,2.57,40,5,92.02,133.54,0.99,6.17,298.85
2025-10-27,Bagerhat,Khulna,22.655478,89.794181,32.33,46,2.39,86,3,45.12,93.25,0.36,1.8,228.02
2025-10-27,Bandarban,Chattogram,21.787476,92.412475,35.56,40,0.88,59,1,8.35,54.14,0.24,0.34,168.96
2025-10-27,Barguna,Barishal,22.131336,90.117243,31.36,57,2.73,26,2,10.81,65.56,0.08,0.22,159.24
2025-10-27,Barishal,Barishal,22.493403,90.354801,31.55,54,3.01,49,3,29.42,82.52,0.22,1.02,199.11
2025-10-27,Bhola,Barishal,22.143569,90.790409,29.25,63,3.67,17,2,12.4,68.06,0.17,0.33,167.7
2025-10-27,Bogura,Rajshahi,24.850066,89.372843,30.67,49,3.01,60,4,66.25,120.22,3.39,6.9,296.97
2025-10-27,Brahmanbaria,Chattogram,23.9606,91.119089,33.06,55,1.54,20,4,65.33,139.94,1.53,7.1,281.91
2025-10-27,Chandpur,Chattogram,23.224176,90.6531,31.11,51,2.26,69,4,55.31,112.41,0.81,4.98,249.8
2025-10-27,Chapai Nawabganj,Rajshahi,24.599887,88.285047,31.25,47,2.47,82,5,126.85,146.01,4.2,22.34,371.77
2025-10-27,Chattogram,Chattogram,22.333778,91.834435,33.93,55,2.06,40,3,26.53,97.54,1.1,2.47,203.01
2025-10-27,Chuadanga,Khulna,23.643661,88.846448,32.6,42,3.22,63,5,94.6,139.56,6.42,19.64,410.17
2025-10-27,Cox's Bazar,Chattogram,21.176647,92.003505,29.26,70,2.77,63,1,6.93,53.38,0.07,0.09,163.4
2025-10-27,Cumilla,Chattogram,23.461061,91.180875,31.06,59,2.5,69,4,58.48,126.34,0.94,5.08,260.72
2025-10-27,Dhaka,Dhaka,23.764386,90.389014,32.98,49,2.06,20,4,65.87,125.93,1.58,6.59,275.14
2025-10-27,Dinajpur,Rangpur,25.626071,88.634623,27.99,64,2.83,81,5,85.54,133.21,5.52,14.19,360.85
2025-10-27,Faridpur,Dhaka,23.604018,89.841554,32.31,40,3.39,93,4,67.24,121.6,1.85,5.73,281.43
2025-10-27,Feni,Chattogram,23.01276,91.404923,31.0,61,2.89,32,4,50.72,119.27,0.75,3.3,245.54
2025-10-27,Gaibandha,Rangpur,25.086001,89.869644,30.52,49,1.4,55,4,57.41,119.29,1.32,1.87,274.54
2025-10-27,Gazipur,Dhaka,23.999756,90.417363,33.01,49,2.06,20,4,71.24,138.75,1.89,9.07,290.2
2025-10-27,Gopalganj,Dhaka,23.004994,89.830318,32.33,42,2.7,95,4,51.87,101.41,0.95,3.81,242.97
2025-10-27,Habiganj,Sylhet,24.374603,91.414027,31.38,53,2.63,86,4,54.49,127.93,2.71,5.07,272.78
2025-10-27,Jamalpur,Mymensingh,24.925587,89.943668,30.59,48,1.44,49,4,59.3,121.09,1.52,2.68,277.0
2025-10-27,Jashore,Khulna,23.166526,89.209442,32.44,44,3.37,85,4,62.25,110.62,2.5,8.73,282.81
2025-10-27,Jhalokathi,Barishal,22.56239,90.174282,31.69,52,2.78,67,3,29.16,81.14,0.2,0.92,196.99
2025-10-27,Jhenaidah,Khulna,23.544696,89.173194,32.48,43,3.06,89,5,80.18,127.85,4.84,15.16,352.47
2025-10-27,Joypurhat,Rajshahi,25.111402,88.98842,28.52,60,3.12,80,5,78.73,121.09,8.08,20.92,334.31
2025-10-27,Khagrachhari,Chattogram,23.1078,91.988996,33.8,46,1.29,41,4,51.19,124.68,1.15,3.5,249.98
2025-10-27,Khulna,Khulna,22.937209,89.285274,32.14,45,3.32,100,4,54.93,104.78,1.56,5.94,259.18
2025-10-27,Kishoreganj,Dhaka,24.433982,90.785723,31.73,46,2.02,72,4,63.01,142.41,3.16,9.65,295.02
2025-10-27,Kurigram,Rangpur,25.813013,89.643052,28.23,65,5.34,85,4,59.27,116.1,1.78,1.59,326.73
2025-10-27,Kushtia,Khulna,23.898795,89.129554,32.41,41,2.69,46,5,92.33,137.79,5.23,14.98,391.08
2025-10-27,Lakshmipur,Chattogram,22.944537,90.827635,31.63,52,2.39,51,3,44.85,103.41,0.5,2.79,232.64
2025-10-27,Lalmonirhat,Rangpur,25.916351,89.446139,28.64,57,4.36,74,4,59.97,116.81,1.8,1.64,329.42
2025-10-27,Madaripur,Dhaka,23.167518,90.204727,32.78,37,2.85,77,3,48.61,101.77,0.62,3.15,234.91
2025-10-27,Magura,Khulna,23.488077,89.420182,32.65,40,3.39,87,4,67.31,114.71,2.25,6.86,287.39
2025-10-27,Manikganj,Dhaka,23.832984,89.966688,32.06,40,3.36,85,4,72.39,129.15,2.14,6.13,295.46
2025-10-27,Meherpur,Khulna,23.781785,88.636937,32.81,40,3.24,52,5,100.93,143.58,5.54,19.65,411.78
2025-10-27,Moulvibazar,Sylhet,24.488082,91.763018,30.11,62,2.68,87,3,45.9,120.73,2.3,3.49,248.53
2025-10-27,Munshiganj,Dhaka,23.54838,90.534972,33.17,35,3.18,78,4,60.08,119.5,1.17,6.02,261.17
2025-10-27,Mymensingh,Mymensingh,24.888931,90.384519,30.32,54,1.14,39,4,58.6,125.3,1.69,4.05,280.38
2025-10-27,Naogaon,Rajshahi,24.807323,88.944545,30.52,51,2.7,62,5,78.61,122.06,6.45,16.61,327.27
2025-10-27,Narail,Khulna,25.074884,90.391651,30.56,53,0.89,40,4,56.02,121.61,1.37,2.67,276.5
2025-10-27,Narayanganj,Dhaka,23.623673,90.498807,33.01,34,3.24,86,4,65.66,129.13,1.53,7.55,275.69
2025-10-27,Narsingdi,Dhaka,23.919715,90.715298,31.97,44,2.63,86,4,70.52,142.26,1.8,10.26,289.41
2025-10-27,Natore,Rajshahi,24.413185,88.986668,32.05,43,3.22,59,5,78.36,123.99,3.2,7.96,313.17
2025-10-27,Netrokona,Mymensingh,24.891567,90.712533,31.45,49,1.09,63,4,57.96,131.93,2.37,6.15,291.95
2025-10-27,Nilphamari,Rangpur,25.933927,88.853459,28.26,60,3.01,72,4,70.93,121.44,4.24,9.16,363.64
2025-10-27,Noakhali,Chattogram,22.25408,91.17144,27.89,71,3.53,10,2,23.01,82.78,0.42,1.19,191.3
2025-10-27,Pabna,Rajshahi,24.006808,89.244834,32.6,40,2.98,49,5,76.97,127.36,3.29,8.04,327.51
2025-10-27,Panchagarh,Rangpur,26.320945,88.547114,28.96,54,3.27,37,4,71.16,119.81,1.75,4.01,356.56
2025-10-27,Patuakhali,Barishal,22.008424,90.382683,30.13,60,3.35,22,2,11.34,66.4,0.11,0.25,162.06
2025-10-27,Pirojpur,Barishal,22.50956,90.00725,31.68,53,2.54,72,3,29.16,81.14,0.2,0.92,196.99
2025-10-27,Rajbari,Dhaka,23.739837,89.570413,32.45,40,3.37,76,4,69.56,119.36,2.26,5.95,295.11
